user_id,project_id,interaction_type,weight,timestamp
user_2226,bora,favorite,1,2025-05-20T22:12:19.836479
user_4593,chainlink,favorite,1,2025-05-20T22:12:24.782135
user_3209,cosmos,view,1,2025-05-20T22:13:04.413603
user_1344,ondo-finance,view,1,2025-05-20T22:13:07.675172
user_1523,tron,portfolio_add,1,2025-05-20T22:13:57.417031
user_1146,tron,favorite,1,2025-05-20T22:14:04.238675
user_4880,game-by-virtuals,view,1,2025-05-20T22:14:09.985321
user_2392,tron,favorite,1,2025-05-20T22:15:09.089776
user_2124,chainlink,view,1,2025-05-20T22:15:35.100074
user_4492,internet-computer,view,1,2025-05-20T22:16:08.717261
user_2275,vechain,view,1,2025-05-20T22:16:32.486205
user_658,waves,view,1,2025-05-20T22:16:32.933306
user_4497,waves,view,1,2025-05-20T22:16:45.961978
user_743,sx-network-2,view,1,2025-05-20T22:18:11.876670
user_2416,notcoin,view,1,2025-05-20T22:18:15.217575
user_4326,shiba-inu,view,1,2025-05-20T22:18:32.091726
user_3598,ondo-finance,favorite,1,2025-05-20T22:18:33.824761
user_2808,algorand,favorite,1,2025-05-20T22:18:38.330859
user_1515,sygnum-fiusd-liquidity-fund,view,1,2025-05-20T22:18:52.962533
user_416,pinlink,view,1,2025-05-20T22:19:47.658662
user_3094,vechain,favorite,1,2025-05-20T22:20:09.654057
user_4718,alchemy-pay,favorite,1,2025-05-20T22:20:45.238182
user_1400,chainlink,view,1,2025-05-20T22:20:57.502256
user_3402,chainlink,view,1,2025-05-20T22:21:45.701601
user_4023,the-open-network,favorite,1,2025-05-20T22:21:51.739729
user_3585,avail,favorite,1,2025-05-20T22:22:05.120364
user_209,chainlink,favorite,1,2025-05-20T22:22:21.182688
user_3199,internet-computer,portfolio_add,1,2025-05-20T22:24:47.881894
user_3240,tron,view,1,2025-05-20T22:25:02.284622
user_4716,bittorrent,favorite,1,2025-05-20T22:25:34.125621
user_728,game-by-virtuals,favorite,1,2025-05-20T22:26:07.101359
user_2554,game-by-virtuals,view,1,2025-05-20T22:26:26.421872
user_2319,magic-eden,portfolio_add,1,2025-05-20T22:26:26.684743
user_3936,l2-standard-bridged-weth-optimism,favorite,1,2025-05-20T22:26:39.274039
user_333,blur,portfolio_add,1,2025-05-20T22:28:23.407326
user_4330,staked-ether,view,1,2025-05-20T22:29:36.281988
user_2544,ethena-staked-usde,portfolio_add,1,2025-05-20T22:32:04.895526
user_113,aave,favorite,1,2025-05-20T22:32:26.194274
user_2226,nkyc-token,view,1,2025-05-20T22:32:54.836479
user_2622,solana,view,1,2025-05-20T22:32:59.745646
user_4295,cardano,portfolio_add,1,2025-05-20T22:33:08.983123
user_3859,aave,view,1,2025-05-20T22:34:12.420105
user_4311,near,view,1,2025-05-20T22:34:29.559880
user_291,dogs-2,view,1,2025-05-20T22:35:21.727489
user_1708,keeta,favorite,1,2025-05-20T22:35:22.287702
user_1856,polygon-ecosystem-token,favorite,1,2025-05-20T22:36:07.184676
user_1321,aave,view,1,2025-05-20T22:36:08.553077
user_3354,solana,view,1,2025-05-20T22:36:39.344579
user_1285,wrapped-fragsol,view,1,2025-05-20T22:37:11.249829
user_789,solana,view,1,2025-05-20T22:37:28.264502
user_1955,render-token,view,1,2025-05-20T22:37:44.606232
user_4380,chainlink,view,1,2025-05-20T22:37:48.049834
user_2758,blur,view,1,2025-05-20T22:38:37.625773
user_1224,veraone,view,1,2025-05-20T22:39:06.206212
user_3554,toshi,view,1,2025-05-20T22:39:40.369928
user_4929,the-sandbox,view,1,2025-05-20T22:39:46.874674
user_2813,nym,view,1,2025-05-20T22:40:12.529200
user_3160,rollbit-coin,view,1,2025-05-20T22:41:14.561493
user_3123,solana,view,1,2025-05-20T22:41:30.303823
user_4045,ark,view,1,2025-05-20T22:41:41.623758
user_1740,solana,portfolio_add,1,2025-05-20T22:41:49.926528
user_385,polygon-ecosystem-token,view,1,2025-05-20T22:42:45.663023
user_3300,notcoin,view,1,2025-05-20T22:42:47.264447
user_1171,avalanche-2,portfolio_add,1,2025-05-20T22:43:08.759343
user_3240,avalanche-2,view,1,2025-05-20T22:44:37.284622
user_3300,the-sandbox,view,1,2025-05-20T22:44:58.264447
user_333,anime,view,1,2025-05-20T22:47:09.407326
user_890,zilliqa,view,1,2025-05-20T22:47:33.817168
user_113,chainlink,favorite,1,2025-05-20T22:48:50.194274
user_2416,avalanche-2,favorite,1,2025-05-20T22:49:03.217575
user_2693,aave,favorite,1,2025-05-20T22:49:48.347727
user_2296,milk-alliance,favorite,1,2025-05-20T22:49:55.036441
user_4900,the-sandbox,portfolio_add,1,2025-05-20T22:49:57.640160
user_917,acala,view,1,2025-05-20T22:51:17.205377
user_2622,wrapped-fragsol,favorite,1,2025-05-20T22:51:19.745646
user_333,origin-protocol,view,1,2025-05-20T22:51:51.407326
user_4909,moonwell-flagship-eth-morpho-vault,portfolio_add,1,2025-05-20T22:52:27.020325
user_890,hunt-token,portfolio_add,1,2025-05-20T22:52:29.817168
user_343,cudos,view,1,2025-05-20T22:52:55.053345
user_2814,ondo-finance,view,1,2025-05-20T22:53:00.610182
user_1758,layer3,favorite,1,2025-05-20T22:53:51.909396
user_1955,fartcoin,favorite,1,2025-05-20T22:53:58.606232
user_1824,near,favorite,1,2025-05-20T22:53:59.960364
user_2443,gamebuild,favorite,1,2025-05-20T22:55:12.706521
user_2640,pepe,portfolio_add,1,2025-05-20T22:55:22.083583
user_3040,vechain,favorite,1,2025-05-20T22:55:38.078574
user_4139,internet-computer,view,1,2025-05-20T22:55:55.541993
user_1438,cardano,view,1,2025-05-20T22:56:24.719556
user_2622,carv,portfolio_add,1,2025-05-20T22:56:46.745646
user_3401,tron,favorite,1,2025-05-20T22:57:12.648110
user_968,arweave,view,1,2025-05-20T22:57:21.298928
user_2377,cosmos,view,1,2025-05-20T22:57:25.640974
user_508,cosmos,view,1,2025-05-20T22:57:28.357636
user_1632,polygon-ecosystem-token,portfolio_add,1,2025-05-20T22:58:15.308773
user_667,dogs-2,favorite,1,2025-05-20T22:58:33.706344
user_3101,notcoin,portfolio_add,1,2025-05-20T22:58:44.118452
user_2294,bugscoin,view,1,2025-05-20T22:58:49.002182
user_2750,internet-computer,portfolio_add,1,2025-05-20T22:59:13.928539
user_3470,kaspa,favorite,1,2025-05-20T22:59:37.344438
user_4716,algorand,portfolio_add,1,2025-05-20T22:59:48.125621
user_391,the-sandbox,portfolio_add,1,2025-05-20T23:00:43.973628
user_4716,the-open-network,view,1,2025-05-20T23:01:07.125621
user_3578,waves,favorite,1,2025-05-20T23:04:25.743065
user_2226,the-sandbox,view,1,2025-05-20T23:04:48.836479
user_343,non-playable-coin,view,1,2025-05-20T23:05:13.053345
user_4018,diamond-launch,view,1,2025-05-20T23:05:27.608489
user_155,seraph,favorite,1,2025-05-20T23:05:45.040674
user_2059,milk-alliance,favorite,1,2025-05-20T23:05:49.548858
user_1792,xyo-network,portfolio_add,1,2025-05-20T23:07:59.906263
user_2140,tokamak-network,view,1,2025-05-20T23:08:02.060899
user_3317,jasmycoin,view,1,2025-05-20T23:08:18.313573
user_3450,pudgy-penguins,view,1,2025-05-20T23:08:56.358087
user_3765,shuffle-2,view,1,2025-05-20T23:09:32.368985
user_2083,polygon-ecosystem-token,view,1,2025-05-20T23:09:32.468034
user_2824,pepe,favorite,1,2025-05-20T23:10:18.335913
user_4810,aave,favorite,1,2025-05-20T23:10:51.509719
user_3116,cosmos,view,1,2025-05-20T23:10:55.037333
user_3824,cardano,portfolio_add,1,2025-05-20T23:11:16.056372
user_2353,the-sandbox,view,1,2025-05-20T23:12:08.874707
user_1182,eutbl,view,1,2025-05-20T23:12:10.618711
user_219,cosmos,view,1,2025-05-20T23:12:41.569576
user_743,internet-computer,view,1,2025-05-20T23:12:52.876670
user_743,the-open-network,favorite,1,2025-05-20T23:14:13.876670
user_4977,algorand,portfolio_add,1,2025-05-20T23:14:20.284586
user_1142,stp-network,view,1,2025-05-20T23:14:34.070120
user_621,algorand,view,1,2025-05-20T23:14:44.794774
user_4326,request-network,view,1,2025-05-20T23:14:51.091726
user_1632,avalanche-2,favorite,1,2025-05-20T23:15:16.308773
user_3403,near,view,1,2025-05-20T23:15:59.820713
user_2814,polygon-ecosystem-token,view,1,2025-05-20T23:16:26.610182
user_3867,blur,favorite,1,2025-05-20T23:17:21.814754
user_1386,vechain,view,1,2025-05-20T23:17:32.798681
user_2226,blur,portfolio_add,1,2025-05-20T23:18:20.836479
user_2437,jupiter-exchange-solana,portfolio_add,1,2025-05-20T23:19:24.268653
user_4817,algorand,view,1,2025-05-20T23:19:47.773780
user_4597,wemix-token,favorite,1,2025-05-20T23:19:48.840207
user_3927,bridged-usdc-polygon-pos-bridge,portfolio_add,1,2025-05-20T23:20:29.971528
user_3300,notcoin,favorite,1,2025-05-20T23:20:59.264447
user_3050,pepe,view,1,2025-05-20T23:21:08.548097
user_4023,l2-standard-bridged-weth-optimism,portfolio_add,1,2025-05-20T23:21:21.739729
user_1792,rings-scbtc,favorite,1,2025-05-20T23:21:52.906263
user_1958,cosmos,view,1,2025-05-20T23:22:43.848559
user_1847,honey-3,favorite,1,2025-05-20T23:23:11.566891
user_4810,initia,view,1,2025-05-20T23:23:38.509719
user_1860,dogs-2,favorite,1,2025-05-20T23:23:40.522172
user_1632,pepe,view,1,2025-05-20T23:24:47.308773
user_325,polyswarm,favorite,1,2025-05-20T23:25:27.870260
user_4755,aave,portfolio_add,1,2025-05-20T23:25:59.317319
user_2029,rings-scbtc,favorite,1,2025-05-20T23:27:58.717865
user_4747,cardano,view,1,2025-05-20T23:28:03.112980
user_2622,wrapped-fragsol,view,1,2025-05-20T23:28:15.745646
user_2400,elysia,view,1,2025-05-20T23:29:06.469760
user_678,mythos,view,1,2025-05-20T23:29:24.371949
user_3867,cosmos,view,1,2025-05-20T23:30:37.814754
user_4407,game-by-virtuals,view,1,2025-05-20T23:30:50.105296
user_3868,steem,view,1,2025-05-20T23:31:17.860647
user_313,elysia,favorite,1,2025-05-20T23:32:27.945472
user_2622,paypal-usd,view,1,2025-05-20T23:32:46.745646
user_4909,ark,portfolio_add,1,2025-05-20T23:34:15.020325
user_3317,tron,view,1,2025-05-20T23:34:16.313573
user_291,tokenize-xchange,favorite,1,2025-05-20T23:34:17.727489
user_1810,gas,favorite,1,2025-05-20T23:35:16.912186
user_4159,mocaverse,favorite,1,2025-05-20T23:36:50.172079
user_3724,avalanche-bridged-weth-avalanche,view,1,2025-05-20T23:37:02.414244
user_3317,elrond-erd-2,favorite,1,2025-05-20T23:37:22.313573
user_698,cosmos,view,1,2025-05-20T23:37:28.670146
user_4326,gmt-token,favorite,1,2025-05-20T23:37:40.091726
user_2192,cobak-token,portfolio_add,1,2025-05-20T23:37:45.600633
user_291,the-sandbox,view,1,2025-05-20T23:38:56.727489
user_884,chill-guy,portfolio_add,1,2025-05-20T23:39:14.359781
user_2217,algorand,favorite,1,2025-05-20T23:40:00.570615
user_3970,polygon-ecosystem-token,view,1,2025-05-20T23:40:00.701482
user_743,dogs-2,favorite,1,2025-05-20T23:40:05.876670
user_728,avalanche-2,favorite,1,2025-05-20T23:40:45.101359
user_333,btu-protocol,portfolio_add,1,2025-05-20T23:41:27.407326
user_208,the-open-network,favorite,1,2025-05-20T23:44:18.144646
user_1229,solana,view,1,2025-05-20T23:44:46.436471
user_713,ondo-finance,favorite,1,2025-05-20T23:44:56.476366
user_2083,tdccp,portfolio_add,1,2025-05-20T23:45:02.468034
user_3249,pepe,portfolio_add,1,2025-05-20T23:45:05.872278
user_3724,staked-ether,favorite,1,2025-05-20T23:45:24.414244
user_2363,pepe,view,1,2025-05-20T23:45:26.228519
user_3868,waves,favorite,1,2025-05-20T23:45:29.860647
user_406,liquid-staked-ethereum,view,1,2025-05-20T23:46:08.964788
user_3764,bugscoin,favorite,1,2025-05-20T23:46:10.286953
user_134,pepe,favorite,1,2025-05-20T23:46:11.963558
user_223,vechain,favorite,1,2025-05-20T23:46:14.664737
user_1224,near,portfolio_add,1,2025-05-20T23:46:39.206212
user_4899,internet-computer,view,1,2025-05-20T23:46:51.608077
user_1898,near,favorite,1,2025-05-20T23:46:56.905262
user_1549,lista,favorite,1,2025-05-20T23:48:10.154741
user_1615,anzen-usdz,view,1,2025-05-20T23:49:30.342606
user_1285,cosmos,favorite,1,2025-05-20T23:49:59.249829
user_2622,solana,view,1,2025-05-20T23:50:02.745646
user_4288,vechain,favorite,1,2025-05-20T23:50:03.669404
user_333,polygon-pos-bridged-weth-polygon-pos,view,1,2025-05-20T23:50:12.407326
user_4322,avalanche-2,portfolio_add,1,2025-05-20T23:50:40.926540
user_621,avalanche-2,view,1,2025-05-20T23:50:45.794774
user_1874,waves,view,1,2025-05-20T23:50:53.563997
user_2019,chainlink,view,1,2025-05-20T23:52:18.975391
user_1012,plume,view,1,2025-05-20T23:52:45.882063
user_1224,algorand,view,1,2025-05-20T23:53:28.206212
user_1344,aave,view,1,2025-05-20T23:53:48.675172
user_3148,sonic-svm,portfolio_add,1,2025-05-20T23:53:48.690510
user_667,anime,portfolio_add,1,2025-05-20T23:55:04.706344
user_4778,cronos-bridged-usdc-cronos,view,1,2025-05-20T23:55:10.492377
user_1632,kaspa,view,1,2025-05-20T23:55:48.308773
user_2400,aave,view,1,2025-05-20T23:56:39.469760
user_3525,avalanche-2,view,1,2025-05-20T23:56:59.799221
user_1512,algorand,favorite,1,2025-05-20T23:57:16.759033
user_391,the-sandbox,favorite,1,2025-05-20T23:57:18.973628
user_2496,mythos,favorite,1,2025-05-20T23:57:26.955659
user_2275,coin98,favorite,1,2025-05-20T23:59:12.486205
user_3767,stader-ethx,favorite,1,2025-05-21T00:00:25.453785
user_2291,rings-scbtc,favorite,1,2025-05-21T00:00:26.935072
user_4779,cosmos,favorite,1,2025-05-21T00:00:33.533822
user_1695,edu-coin,portfolio_add,1,2025-05-21T00:00:45.291657
user_3094,cardano,view,1,2025-05-21T00:01:10.654057
user_797,waves,view,1,2025-05-21T00:01:11.626369
user_4779,the-open-network,view,1,2025-05-21T00:02:01.533822
user_4279,savings-crvusd,view,1,2025-05-21T00:02:06.296659
user_1473,lcx,view,1,2025-05-21T00:02:30.017409
user_1889,avalanche-bridged-weth-avalanche,favorite,1,2025-05-21T00:02:30.298776
user_1341,avalanche-2,favorite,1,2025-05-21T00:02:39.477951
user_4238,nem,view,1,2025-05-21T00:02:49.925608
user_2705,solana,view,1,2025-05-21T00:03:01.977860
user_2540,deapcoin,favorite,1,2025-05-21T00:03:21.667039
user_3951,iagon,view,1,2025-05-21T00:03:52.994867
user_2622,aave,view,1,2025-05-21T00:04:18.745646
user_4415,polygon-ecosystem-token,favorite,1,2025-05-21T00:07:13.336274
user_1695,aave,portfolio_add,1,2025-05-21T00:07:40.291657
user_1553,ether-fi,portfolio_add,1,2025-05-21T00:08:34.566312
user_4909,solv-btc,portfolio_add,1,2025-05-21T00:08:41.020325
user_4045,hive_dollar,favorite,1,2025-05-21T00:09:40.623758
user_4909,chainlink,view,1,2025-05-21T00:10:14.020325
user_2804,cosmos,view,1,2025-05-21T00:10:43.004696
user_4592,dogs-2,view,1,2025-05-21T00:12:36.749423
user_1594,agentfun-ai,view,1,2025-05-21T00:12:45.246240
user_4524,cardano,portfolio_add,1,2025-05-21T00:12:49.796377
user_4080,internet-computer,portfolio_add,1,2025-05-21T00:12:54.635813
user_1367,notcoin,portfolio_add,1,2025-05-21T00:12:55.145530
user_1515,vechain,view,1,2025-05-21T00:14:49.962533
user_1898,chainlink,view,1,2025-05-21T00:14:50.905262
user_2813,solana,view,1,2025-05-21T00:15:11.529200
user_768,compound-wrapped-btc,view,1,2025-05-21T00:16:50.004653
user_4833,ronin,view,1,2025-05-21T00:16:50.340470
user_3794,paal-ai,view,1,2025-05-21T00:20:31.037236
user_4348,tensor,favorite,1,2025-05-21T00:22:06.943092
user_3867,dogs-2,view,1,2025-05-21T00:24:21.814754
user_429,tron,view,1,2025-05-21T00:24:29.633362
user_4322,aave,portfolio_add,1,2025-05-21T00:24:34.926540
user_416,avant-staked-usd,view,1,2025-05-21T00:26:51.658662
user_4880,ethereum-name-service,view,1,2025-05-21T00:27:48.985321
user_4008,tellor,portfolio_add,1,2025-05-21T00:28:12.129536
user_1450,cosmos,view,1,2025-05-21T00:28:16.676332
user_4977,dogs-2,view,1,2025-05-21T00:28:17.284586
user_291,1inch,view,1,2025-05-21T00:28:21.727489
user_333,blockstack,view,1,2025-05-21T00:28:27.407326
user_3240,cardano,view,1,2025-05-21T00:28:30.284622
user_4718,true-usd,portfolio_add,1,2025-05-21T00:29:05.238182
user_884,zencash,view,1,2025-05-21T00:29:25.359781
user_4778,avalanche-2,view,1,2025-05-21T00:31:07.492377
user_2283,solana,view,1,2025-05-21T00:31:30.703923
user_3795,aave,portfolio_add,1,2025-05-21T00:32:47.098615
user_385,wrapped-hype,view,1,2025-05-21T00:33:29.663023
user_291,cosmos,favorite,1,2025-05-21T00:34:23.727489
user_291,pepe,view,1,2025-05-21T00:35:16.727489
user_2873,oec-token,portfolio_add,1,2025-05-21T00:35:17.794694
user_4911,pepe,view,1,2025-05-21T00:35:21.151924
user_2283,pepe,favorite,1,2025-05-21T00:35:22.703923
user_1958,kaspa,view,1,2025-05-21T00:36:21.848559
user_1311,the-open-network,view,1,2025-05-21T00:37:14.119742
user_333,non-playable-coin,favorite,1,2025-05-21T00:38:00.407326
user_3401,notcoin,view,1,2025-05-21T00:40:43.648110
user_2029,usualx,favorite,1,2025-05-21T00:43:04.717865
user_2217,usualx,view,1,2025-05-21T00:43:47.570615
user_4023,notcoin,portfolio_add,1,2025-05-21T00:45:36.739729
user_1132,vechain,portfolio_add,1,2025-05-21T00:46:41.509808
user_3971,gmt-token,favorite,1,2025-05-21T00:46:56.774764
user_1856,walrus-2,view,1,2025-05-21T00:47:20.184676
user_3513,avalanche-bridged-weth-avalanche,view,1,2025-05-21T00:47:22.771557
user_4322,the-sandbox,view,1,2025-05-21T00:48:48.926540
user_4755,cardano,favorite,1,2025-05-21T00:49:44.317319
user_291,solana,view,1,2025-05-21T00:52:00.727489
user_1758,stepn,favorite,1,2025-05-21T00:52:50.909396
user_64,kaspa,view,1,2025-05-21T00:53:36.199902
user_333,apenft,view,1,2025-05-21T00:53:39.407326
user_385,sun-token,view,1,2025-05-21T00:54:47.663023
user_2283,cardano,view,1,2025-05-21T00:54:56.703923
user_291,notcoin,favorite,1,2025-05-21T00:55:22.727489
user_1367,cow-protocol,portfolio_add,1,2025-05-21T00:55:49.145530
user_1523,notcoin,view,1,2025-05-21T00:56:06.417031
user_1444,vechain,view,1,2025-05-21T00:57:17.153836
user_2029,internet-computer,portfolio_add,1,2025-05-21T00:57:18.717865
user_385,rings-scbtc,portfolio_add,1,2025-05-21T00:58:14.663023
user_2363,tron,favorite,1,2025-05-21T00:59:08.228519
user_4778,tensor,view,1,2025-05-21T00:59:09.492377
user_134,kaspa,view,1,2025-05-21T00:59:24.963558
user_4755,cardano,portfolio_add,1,2025-05-21T00:59:55.317319
user_2813,mubarak,view,1,2025-05-21T01:00:00.529200
user_3058,dogs-2,view,1,2025-05-21T01:01:22.036986
user_134,notcoin,portfolio_add,1,2025-05-21T01:02:32.963558
user_2539,waves,view,1,2025-05-21T01:02:45.642435
user_1615,algorand,view,1,2025-05-21T01:03:10.342606
user_1856,solana,view,1,2025-05-21T01:04:00.184676
user_1391,bridged-usd-coin-optimism,view,1,2025-05-21T01:04:05.054160
user_2218,internet-computer,portfolio_add,1,2025-05-21T01:04:46.616992
user_1958,pepe,favorite,1,2025-05-21T01:07:02.848559
user_2363,algorand,favorite,1,2025-05-21T01:07:34.228519
user_964,cardano,favorite,1,2025-05-21T01:07:57.066062
user_291,the-sandbox,portfolio_add,1,2025-05-21T01:09:21.727489
user_2392,tron,favorite,1,2025-05-21T01:09:39.089776
user_4864,polygon-ecosystem-token,view,1,2025-05-21T01:10:30.341705
user_4322,neo,favorite,1,2025-05-21T01:10:36.926540
user_291,pepe,view,1,2025-05-21T01:10:55.727489
user_1192,benqi-liquid-staked-avax,favorite,1,2025-05-21T01:12:18.287635
user_1041,dogs-2,view,1,2025-05-21T01:12:26.583000
user_3240,ket,view,1,2025-05-21T01:13:00.284622
user_4859,usdt0,favorite,1,2025-05-21T01:14:01.150232
user_3123,dforce-token,favorite,1,2025-05-21T01:23:02.303823
user_2059,polygon-ecosystem-token,favorite,1,2025-05-21T01:24:42.548858
user_385,wrapped-hype,portfolio_add,1,2025-05-21T01:25:16.663023
user_4965,polygon-ecosystem-token,portfolio_add,1,2025-05-21T01:25:32.939469
user_2813,proton,view,1,2025-05-21T01:26:40.529200
user_4747,cardano,favorite,1,2025-05-21T01:27:07.112980
user_4755,apenft,view,1,2025-05-21T01:28:44.317319
user_4326,tokpie,view,1,2025-05-21T01:29:31.091726
user_2217,waves,view,1,2025-05-21T01:29:39.570615
user_1786,act-i-the-ai-prophecy,view,1,2025-05-21T01:30:44.607193
user_1955,waves,view,1,2025-05-21T01:31:38.606232
user_2813,magic-internet-money-runes,view,1,2025-05-21T01:31:53.529200
user_4504,0x0-ai-ai-smart-contract,view,1,2025-05-21T01:31:58.216416
user_1832,metal-blockchain,favorite,1,2025-05-21T01:32:32.464574
user_3317,memecoin-2,view,1,2025-05-21T01:33:40.313573
user_4045,ark,view,1,2025-05-21T01:35:13.623758
user_1856,ethereum-name-service,view,1,2025-05-21T01:35:23.184676
user_1002,livepeer,view,1,2025-05-21T01:35:45.435212
user_4348,anime,portfolio_add,1,2025-05-21T01:36:45.943092
user_698,vechain,view,1,2025-05-21T01:38:30.670146
user_421,cosmos,favorite,1,2025-05-21T01:39:06.043368
user_288,autonomi,view,1,2025-05-21T01:41:12.486435
user_4778,waves,portfolio_add,1,2025-05-21T01:41:13.492377
user_4388,certik,favorite,1,2025-05-21T01:41:40.350363
user_728,superwalk,favorite,1,2025-05-21T01:42:04.101359
user_4909,the-sandbox,portfolio_add,1,2025-05-21T01:42:26.020325
user_291,cosmos,portfolio_add,1,2025-05-21T01:43:05.727489
user_1824,dogs-2,view,1,2025-05-21T01:44:01.960364
user_2296,roam-token,view,1,2025-05-21T01:44:11.036441
user_2813,aergo,view,1,2025-05-21T01:44:11.529200
user_4604,spell-token,view,1,2025-05-21T01:45:06.192196
user_391,vechain,view,1,2025-05-21T01:48:38.973628
user_1639,near,view,1,2025-05-21T01:49:47.691484
user_4911,celestia,view,1,2025-05-21T01:49:58.151924
user_73,tron,portfolio_add,1,2025-05-21T01:51:02.541591
user_4965,l2-standard-bridged-weth-optimism,portfolio_add,1,2025-05-21T01:52:40.939469
user_2363,near,portfolio_add,1,2025-05-21T01:53:04.228519
user_2173,popcat,favorite,1,2025-05-21T01:53:30.928803
user_4909,algorand,favorite,1,2025-05-21T01:56:37.020325
user_563,moonwell-flagship-eth-morpho-vault,portfolio_add,1,2025-05-21T01:56:49.923828
user_4097,algorand,portfolio_add,1,2025-05-21T01:57:13.146709
user_929,near,view,1,2025-05-21T01:57:31.930783
user_1444,avalanche-2,view,1,2025-05-21T01:57:43.153836
user_291,cosmos,favorite,1,2025-05-21T02:00:32.727489
user_136,ethena-staked-usde,view,1,2025-05-21T02:00:51.024334
user_1473,solana,view,1,2025-05-21T02:02:07.017409
user_3247,optimism-bridged-wbtc-optimism,favorite,1,2025-05-21T02:02:18.794319
user_4755,polygon-ecosystem-token,favorite,1,2025-05-21T02:02:32.317319
user_2363,based-fartcoin,view,1,2025-05-21T02:02:35.228519
user_333,clbtc,portfolio_add,1,2025-05-21T02:03:21.407326
user_1504,algorand,portfolio_add,1,2025-05-21T02:03:26.063987
user_385,algorand,portfolio_add,1,2025-05-21T02:03:33.663023
user_2811,kelp-dao-restaked-eth,view,1,2025-05-21T02:03:39.447420
user_270,cardano,view,1,2025-05-21T02:04:29.196360
user_3150,notcoin,portfolio_add,1,2025-05-21T02:04:52.903778
user_2444,cosmos,favorite,1,2025-05-21T02:05:20.747557
user_333,apenft,view,1,2025-05-21T02:06:29.407326
user_2127,the-open-network,view,1,2025-05-21T02:06:56.262764
user_4909,milk-alliance,favorite,1,2025-05-21T02:08:53.020325
user_4191,pay-coin,view,1,2025-05-21T02:09:46.323441
user_4504,decentraland,view,1,2025-05-21T02:10:00.216416
user_4326,gala,favorite,1,2025-05-21T02:10:26.091726
user_1551,tron,portfolio_add,1,2025-05-21T02:11:32.361942
user_288,smooth-love-potion,portfolio_add,1,2025-05-21T02:11:51.486435
user_1367,cardano,portfolio_add,1,2025-05-21T02:12:57.145530
user_3450,pepe,view,1,2025-05-21T02:13:17.358087
user_1579,internet-computer,favorite,1,2025-05-21T02:15:35.143948
user_3980,bridged-usd-coin-optimism,view,1,2025-05-21T02:15:55.147307
user_4718,ondo-finance,view,1,2025-05-21T02:16:13.238182
user_1987,cardano,view,1,2025-05-21T02:17:54.763228
user_3240,chainlink,portfolio_add,1,2025-05-21T02:18:13.284622
user_865,dogs-2,favorite,1,2025-05-21T02:21:19.221404
user_78,qusdt,portfolio_add,1,2025-05-21T02:21:21.730357
user_1708,ondo-finance,favorite,1,2025-05-21T02:22:48.287702
user_1446,avalanche-2,view,1,2025-05-21T02:22:49.244751
user_337,vechain,favorite,1,2025-05-21T02:23:19.554556
user_1786,eutbl,favorite,1,2025-05-21T02:23:49.607193
user_797,waves,favorite,1,2025-05-21T02:23:49.626369
user_2447,cardano,favorite,1,2025-05-21T02:24:13.967502
user_4755,notcoin,portfolio_add,1,2025-05-21T02:24:54.317319
user_4630,qusdt,portfolio_add,1,2025-05-21T02:25:03.172297
user_4348,quantum-resistant-ledger,favorite,1,2025-05-21T02:25:07.943092
user_1218,internet-computer,favorite,1,2025-05-21T02:29:19.893249
user_1740,kaspa,view,1,2025-05-21T02:30:16.926528
user_1523,chainlink,view,1,2025-05-21T02:30:34.417031
user_288,the-sandbox,portfolio_add,1,2025-05-21T02:31:11.486435
user_122,tron,view,1,2025-05-21T02:33:09.567284
user_2188,tron,view,1,2025-05-21T02:34:10.429386
user_1450,internet-computer,portfolio_add,1,2025-05-21T02:34:12.676332
user_4778,cronos-bridged-usdc-cronos,view,1,2025-05-21T02:34:29.492377
user_2184,ix-swap,view,1,2025-05-21T02:34:38.274634
user_3148,dogs-2,favorite,1,2025-05-21T02:34:51.690510
user_1695,subsquid,favorite,1,2025-05-21T02:35:23.291657
user_2029,pepe,favorite,1,2025-05-21T02:36:08.717865
user_3317,celo-dollar,view,1,2025-05-21T02:36:26.313573
user_3150,polygon-ecosystem-token,view,1,2025-05-21T02:36:32.903778
user_1450,solana,view,1,2025-05-21T02:36:38.676332
user_2147,internet-computer,favorite,1,2025-05-21T02:37:14.456470
user_4807,polygon-ecosystem-token,view,1,2025-05-21T02:39:53.445480
user_1034,dogs-2,favorite,1,2025-05-21T02:40:27.255164
user_2657,bakerytoken,portfolio_add,1,2025-05-21T02:43:03.937804
user_4768,algorand,view,1,2025-05-21T02:43:50.988719
user_291,convex-finance,view,1,2025-05-21T02:44:24.727489
user_4880,book-of-meme,view,1,2025-05-21T02:44:24.985321
user_380,the-sandbox,view,1,2025-05-21T02:45:05.343573
user_797,cosmos,view,1,2025-05-21T02:45:08.626369
user_2813,tree-capital,view,1,2025-05-21T02:46:20.529200
user_1958,solana,favorite,1,2025-05-21T02:46:50.848559
user_3596,cosmos,portfolio_add,1,2025-05-21T02:47:03.711629
user_3317,aave,favorite,1,2025-05-21T02:47:36.313573
user_797,arcblock,view,1,2025-05-21T02:49:04.626369
user_291,cardano,favorite,1,2025-05-21T02:49:21.727489
user_1708,aave,view,1,2025-05-21T02:53:16.287702
user_2275,internet-computer,view,1,2025-05-21T02:54:47.486205
user_134,solana,view,1,2025-05-21T02:55:00.963558
